2019-07-26 16:44:37.216341|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, [::]:9987
2019-07-26 18:10:32.186844|INFO    |VirtualServer |1  |permission 'b_channel_join_permanent'(id:132) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.186844|INFO    |VirtualServer |1  |permission 'b_channel_join_semi_permanent'(id:133) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.187843|INFO    |VirtualServer |1  |permission 'b_channel_join_temporary'(id:134) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.187843|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_password'(id:135) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.187843|INFO    |VirtualServer |1  |permission 'b_channel_join_ignore_maxclients'(id:136) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.187843|INFO    |VirtualServer |1  |permission 'i_channel_join_power'(id:137) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.187843|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_use'(id:40) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.187843|INFO    |VirtualServer |1  |permission 'i_channel_description_view_power'(id:141) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.188843|INFO    |VirtualServer |1  |permission 'b_client_permissionoverview_view'(id:190) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.188843|INFO    |VirtualServer |1  |permission 'b_client_permissionoverview_own'(id:191) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.188843|INFO    |VirtualServer |1  |permission 'b_client_remoteaddress_view'(id:192) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.188843|INFO    |VirtualServer |1  |permission 'i_client_serverquery_view_power'(id:193) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.188843|INFO    |VirtualServer |1  |permission 'i_client_needed_serverquery_view_power'(id:194) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.189842|INFO    |VirtualServer |1  |permission 'i_client_needed_complain_power'(id:205) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.189842|INFO    |VirtualServer |1  |permission 'i_client_needed_ban_power'(id:201) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.189842|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_server_power'(id:197) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.190842|INFO    |VirtualServer |1  |permission 'i_client_needed_kick_from_channel_power'(id:199) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.190842|INFO    |VirtualServer |1  |permission 'i_group_modify_power'(id:162) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.190842|INFO    |VirtualServer |1  |permission 'i_permission_modify_power'(id:168) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.190842|INFO    |VirtualServer |1  |permission 'i_client_permission_modify_power'(id:172) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.190842|INFO    |VirtualServer |1  |permission 'i_client_needed_permission_modify_power'(id:173) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.190842|INFO    |VirtualServer |1  |permission 'b_virtualserver_connectioninfo_view'(id:26) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.191841|INFO    |VirtualServer |1  |permission 'i_channel_modify_power'(id:122) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.191841|INFO    |VirtualServer |1  |permission 'b_client_complain_list'(id:206) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.191841|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_whisper_power'(id:32992) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.191841|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_whisper_power'(id:32993) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.191841|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_delete_power'(id:32899) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.191841|INFO    |VirtualServer |1  |permission 'i_channel_permission_modify_power'(id:83) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.192840|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_permission_modify_power'(id:32852) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.192840|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_sort_id'(id:32917) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.192840|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_show_name_in_tree'(id:32918) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.192840|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_icon_id'(id:32911) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.192840|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.192840|INFO    |VirtualServer |1  |permission 'b_client_skip_channelgroup_permissions'(id:179) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.192840|INFO    |VirtualServer |1  |permission 'b_virtualserver_join_ignore_password'(id:44) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_name'(id:50) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_nickname'(id:78) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_welcomemessage'(id:51) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_password'(id:54) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_icon_id'(id:72) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_weblist'(id:73) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_virtualserver_modify_codec_encryption_mode'(id:74) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.193839|INFO    |VirtualServer |1  |permission 'b_client_use_reserved_slot'(id:183) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.194838|INFO    |VirtualServer |1  |permission 'b_virtualserver_log_view'(id:42) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.194838|INFO    |VirtualServer |1  |permission 'b_virtualserver_client_dblist'(id:31) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.194838|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_create'(id:160) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.194838|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_create'(id:161) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.194838|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_delete'(id:170) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.194838|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_delete'(id:171) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.194838|INFO    |VirtualServer |1  |permission 'b_icon_manage'(id:145) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'i_max_icon_filesize'(id:144) with values (value:8192, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_permission_list'(id:152) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_permission_list'(id:155) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'b_virtualserver_client_permission_list'(id:157) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'b_virtualserver_channel_permission_list'(id:158) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelclient_permission_list'(id:159) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'b_virtualserver_servergroup_client_list'(id:153) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.195837|INFO    |VirtualServer |1  |permission 'b_virtualserver_channelgroup_client_list'(id:156) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.196836|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_list'(id:38) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.196836|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_add'(id:39) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.196836|INFO    |VirtualServer |1  |permission 'b_virtualserver_token_delete'(id:41) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.196836|INFO    |VirtualServer |1  |permission 'i_group_member_add_power'(id:164) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.196836|INFO    |VirtualServer |1  |permission 'i_group_member_remove_power'(id:166) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.196836|INFO    |VirtualServer |1  |permission 'b_client_modify_description'(id:226) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.196836|INFO    |VirtualServer |1  |permission 'b_client_modify_own_description'(id:227) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.197836|INFO    |VirtualServer |1  |permission 'b_client_set_flag_talker'(id:223) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.197836|INFO    |VirtualServer |1  |permission 'i_client_move_power'(id:202) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.197836|INFO    |VirtualServer |1  |permission 'i_client_kick_from_channel_power'(id:198) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.197836|INFO    |VirtualServer |1  |permission 'i_client_ban_power'(id:200) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.197836|INFO    |VirtualServer |1  |permission 'b_client_ban_list'(id:209) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.197836|INFO    |VirtualServer |1  |permission 'b_client_ban_delete_own'(id:211) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.198835|INFO    |VirtualServer |1  |permission 'b_client_ban_create'(id:210) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.198835|INFO    |VirtualServer |1  |permission 'b_client_ban_delete'(id:212) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.198835|INFO    |VirtualServer |1  |permission 'i_client_ban_max_bantime'(id:213) with values (value:-1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.198835|INFO    |VirtualServer |1  |permission 'b_client_ignore_bans'(id:181) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.198835|INFO    |VirtualServer |1  |permission 'i_client_kick_from_server_power'(id:196) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.198835|INFO    |VirtualServer |1  |permission 'b_channel_modify_name'(id:110) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.198835|INFO    |VirtualServer |1  |permission 'b_channel_modify_topic'(id:111) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.199834|INFO    |VirtualServer |1  |permission 'b_channel_modify_description'(id:112) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.199834|INFO    |VirtualServer |1  |permission 'b_channel_modify_password'(id:113) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.199834|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec'(id:115) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.199834|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_quality'(id:116) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.199834|INFO    |VirtualServer |1  |permission 'b_channel_modify_codec_latency_factor'(id:117) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.199834|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxclients'(id:118) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.199834|INFO    |VirtualServer |1  |permission 'b_channel_modify_maxfamilyclients'(id:119) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.200833|INFO    |VirtualServer |1  |permission 'b_channel_modify_parent'(id:105) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.200833|INFO    |VirtualServer |1  |permission 'b_channel_modify_sortorder'(id:120) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.200833|INFO    |VirtualServer |1  |permission 'b_channel_modify_needed_talk_power'(id:121) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.200833|INFO    |VirtualServer |1  |permission 'b_channel_modify_make_codec_encrypted'(id:124) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.200833|INFO    |VirtualServer |1  |permission 'b_channel_create_child'(id:86) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.200833|INFO    |VirtualServer |1  |permission 'b_channel_create_permanent'(id:87) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.201832|INFO    |VirtualServer |1  |permission 'b_channel_create_semi_permanent'(id:88) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.201832|INFO    |VirtualServer |1  |permission 'b_channel_create_temporary'(id:89) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.201832|INFO    |VirtualServer |1  |permission 'b_channel_create_with_topic'(id:90) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.201832|INFO    |VirtualServer |1  |permission 'b_channel_create_with_description'(id:91) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.201832|INFO    |VirtualServer |1  |permission 'b_channel_create_with_password'(id:92) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.201832|INFO    |VirtualServer |1  |permission 'i_channel_create_modify_with_codec_maxquality'(id:96) with values (value:10, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.201832|INFO    |VirtualServer |1  |permission 'i_channel_create_modify_with_codec_latency_factor_min'(id:97) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.202832|INFO    |VirtualServer |1  |permission 'b_channel_create_with_maxclients'(id:98) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.202832|INFO    |VirtualServer |1  |permission 'b_channel_create_with_maxfamilyclients'(id:99) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.202832|INFO    |VirtualServer |1  |permission 'b_channel_create_with_needed_talk_power'(id:102) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.202832|INFO    |VirtualServer |1  |permission 'b_channel_create_with_default'(id:101) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.204830|INFO    |VirtualServer |1  |permission 'i_channel_max_depth'(id:81) with values (value:10, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.204830|INFO    |VirtualServer |1  |permission 'b_channel_create_with_sortorder'(id:100) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.204830|INFO    |VirtualServer |1  |permission 'i_channel_delete_power'(id:130) with values (value:60, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.204830|INFO    |VirtualServer |1  |permission 'b_channel_delete_permanent'(id:126) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.204830|INFO    |VirtualServer |1  |permission 'b_channel_delete_semi_permanent'(id:127) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.204830|INFO    |VirtualServer |1  |permission 'b_channel_delete_temporary'(id:128) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.205829|INFO    |VirtualServer |1  |permission 'b_channel_delete_flag_force'(id:129) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.205829|INFO    |VirtualServer |1  |permission 'i_client_max_avatar_filesize'(id:176) with values (value:200000, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.205829|INFO    |VirtualServer |1  |permission 'b_client_use_channel_commander'(id:184) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.205829|INFO    |VirtualServer |1  |permission 'i_client_max_channel_subscriptions'(id:177) with values (value:-1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.205829|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:139) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.205829|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_is_priority_speaker'(id:32946) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.206829|INFO    |VirtualServer |1  |permission 'i_client_private_textmessage_power'(id:214) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.206829|INFO    |VirtualServer |1  |permission 'b_client_server_textmessage_send'(id:216) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.206829|INFO    |VirtualServer |1  |permission 'b_client_channel_textmessage_send'(id:217) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.206829|INFO    |VirtualServer |1  |permission 'b_client_offline_textmessage_send'(id:218) with values (value:1, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
2019-07-26 18:10:32.206829|INFO    |VirtualServer |1  |permission 'i_ft_file_delete_power'(id:237) with values (value:75, negated:0, skipchannel:0) was added by '00*BadBoy*00'(id:2) to servergroup 'member'(id:9)
